index,best,m0,m1,m2,m3
2226,1,False,True,False,False
2227,1,False,True,False,False
2228,1,False,True,False,False
2229,1,False,True,False,False
2230,3,False,False,False,True
2231,1,False,True,False,False
2232,3,False,False,False,True
2233,1,False,True,False,False
2234,3,False,False,False,True
2235,2,False,False,True,False
2236,3,False,False,False,True
2237,1,False,True,False,False
2238,3,False,False,False,True
2239,1,False,True,False,False
2240,3,False,False,False,True
2241,1,False,True,False,False
2242,1,False,True,False,False
2243,2,False,False,True,False
2244,1,False,True,False,False
2245,3,False,False,False,True
2246,1,False,True,False,False
2247,1,False,True,False,False
2248,2,False,False,True,False
2249,3,False,False,False,True
2250,3,False,False,False,True
2251,3,False,False,False,True
2252,1,False,True,False,False
2253,1,False,True,False,False
2254,3,False,False,False,True
2255,3,False,False,False,True
2256,1,False,True,False,False
2257,1,False,True,False,False
2258,3,False,False,False,True
2259,1,False,True,False,False
2260,1,False,True,False,False
2261,1,False,True,False,False
2262,3,False,False,False,True
2263,3,False,False,False,True
2264,3,False,False,False,True
2265,1,False,True,False,False
2266,1,False,True,False,False
2267,1,False,True,False,False
2268,1,False,True,False,False
2269,1,False,True,False,False
2270,1,False,True,False,False
2271,2,False,False,True,False
2272,1,False,True,False,False
2273,3,False,False,False,True
2274,1,False,True,False,False
2275,1,False,True,False,False
2276,3,False,False,False,True
2277,1,False,True,False,False
2278,1,False,True,False,False
2279,3,False,False,False,True
2280,2,False,False,True,False
2281,3,False,False,False,True
2282,1,False,True,False,False
2283,3,False,False,False,True
2284,1,False,True,False,False
2285,1,False,True,False,False
2286,1,False,True,False,False
2287,3,False,False,False,True
2288,3,False,False,False,True
2289,3,False,False,False,True
2290,3,False,False,False,True
2291,1,False,True,False,False
2292,1,False,True,False,False
2293,1,False,True,False,False
2294,3,False,False,False,True
2295,3,False,False,False,True
2296,1,False,True,False,False
2297,2,False,False,True,False
2298,1,False,True,False,False
2299,1,False,True,False,False
2300,1,False,True,False,False
2301,3,False,False,False,True
2302,0,True,False,False,False
2303,1,False,True,False,False
2304,1,False,True,False,False
2305,1,False,True,False,False
2306,3,False,False,False,True
2307,1,False,True,False,False
2308,1,False,True,False,False
2309,3,False,False,False,True
2310,1,False,True,False,False
2311,3,False,False,False,True
2312,2,False,False,True,False
2313,1,False,True,False,False
2314,1,False,False,False,False
2315,1,False,True,False,False
2316,1,False,True,False,False
2317,1,False,True,False,False
2318,1,False,True,False,False
2319,2,False,False,True,False
2320,1,False,True,False,False
2321,1,False,True,False,False
2322,3,False,False,False,True
2323,1,False,True,False,False
2324,1,False,True,False,False
2325,1,False,True,False,False
2326,1,False,True,False,False
2327,1,False,True,False,False
2328,2,False,False,True,False
2329,1,False,True,False,False
2330,3,False,False,False,True
2331,1,False,True,False,False
2332,1,False,True,False,False
2333,1,False,True,False,False
2334,2,False,False,True,False
2335,1,False,True,False,False
2336,1,False,True,False,False
2337,1,False,True,False,False
2338,1,False,True,False,False
2339,3,False,False,False,True
2340,3,False,False,False,True
2341,1,False,True,False,False
2342,3,False,False,False,True
2343,3,False,False,False,True
2344,1,False,True,False,False
2345,1,False,True,False,False
2346,2,False,False,True,False
2347,1,False,True,False,False
2348,3,False,False,False,True
2349,0,True,False,False,False
2350,1,False,True,False,False
2351,2,False,False,True,False
2352,3,False,False,False,True
2353,3,False,False,False,True
2354,1,False,True,False,False
2355,3,False,False,False,True
2356,1,False,True,False,False
2357,1,False,True,False,False
2358,3,False,False,False,True
2359,1,False,True,False,False
2360,3,False,False,False,True
2361,3,False,False,False,True
2362,3,False,False,False,False
2363,3,False,False,False,True
2364,1,False,True,False,False
2365,1,False,True,False,False
2366,1,False,True,False,False
2367,1,False,True,False,False
2368,1,False,True,False,False
2369,1,False,True,False,False
2370,3,False,False,False,True
2371,1,False,True,False,False
2372,1,False,True,False,False
2373,3,False,False,False,True
2374,3,False,False,False,True
2375,3,False,False,False,True
2376,3,False,False,False,True
2377,2,False,False,True,False
2378,3,False,False,False,True
2379,1,False,True,False,False
2380,3,False,False,False,True
2381,2,False,False,True,False
2382,1,False,True,False,False
2383,1,False,True,False,False
2384,3,False,False,False,True
2385,1,False,True,False,False
2386,3,False,False,False,True
2387,1,False,True,False,False
2388,1,False,True,False,False
2389,1,False,True,False,False
2390,3,False,False,False,True
2391,1,False,False,False,False
2392,3,False,False,False,True
2393,3,False,False,False,True
2394,3,False,False,False,True
2395,1,False,True,False,False
2396,2,False,False,True,False
2397,1,False,True,False,False
2398,3,False,False,False,True
2399,1,False,True,False,False
2400,1,False,True,False,False
2401,1,False,True,False,False
2402,2,False,False,True,False
2403,2,False,False,True,False
2404,3,False,False,False,True
2405,1,False,True,False,False
2406,3,False,False,False,True
2407,1,False,True,False,False
2408,3,False,False,False,True
2409,1,False,True,False,False
2410,1,False,True,False,False
2411,1,False,True,False,False
2412,1,False,True,False,False
2413,2,False,False,True,False
2414,2,False,False,True,False
2415,1,False,True,False,False
2416,1,False,True,False,False
2417,1,False,True,False,False
2418,1,False,True,False,False
2419,2,False,False,True,False
2420,1,False,True,False,False
2421,3,False,False,False,True
2422,2,False,False,True,False
2423,2,False,False,True,False
2424,1,False,True,False,False
2425,1,False,True,False,False
2426,2,False,False,True,False
2427,1,False,True,False,False
2428,1,False,True,False,False
2429,1,False,True,False,False
2430,1,False,True,False,False
2431,1,False,True,False,False
2432,3,False,False,False,True
2433,3,False,False,False,True
2434,1,False,True,False,False
2435,1,False,True,False,False
2436,1,False,True,False,False
2437,2,False,False,True,False
2438,3,False,False,False,True
2439,3,False,False,False,True
2440,1,False,True,False,False
2441,1,False,True,False,False
2442,3,False,False,False,True
2443,1,False,True,False,False
2444,2,False,False,True,False
2445,1,False,True,False,False
2446,1,False,True,False,False
2447,3,False,False,False,True
2448,2,False,False,True,False
2449,1,False,True,False,False
2450,3,False,False,False,True
2451,3,False,False,False,True
2452,1,False,True,False,False
2453,3,False,False,False,True
2454,2,False,False,True,False
2455,3,False,False,False,True
2456,3,False,False,False,True
2457,3,False,False,False,True
2458,2,False,False,True,False
2459,1,False,True,False,False
2460,1,False,True,False,False
2461,1,False,True,False,False
2462,1,False,True,False,False
2463,1,False,True,False,False
2464,1,False,True,False,False
2465,1,False,True,False,False
2466,1,False,True,False,False
2467,3,False,False,False,True
2468,3,False,False,False,True
2469,3,False,False,False,True
2470,1,False,True,False,False
2471,1,False,True,False,False
2472,1,False,True,False,False
2473,1,False,True,False,False
2474,2,False,False,True,False
2475,1,False,True,False,False
2476,1,False,True,False,False
2477,1,False,False,False,False
2478,1,False,True,False,False
2479,3,False,False,False,True
2480,1,False,True,False,False
2481,1,False,True,False,False
2482,3,False,False,False,True
2483,1,False,True,False,False
2484,1,False,True,False,False
2485,2,False,False,True,False
2486,1,False,True,False,False
2487,3,False,False,False,True
2488,1,False,True,False,False
2489,0,True,False,False,False
2490,3,False,False,False,True
2491,1,False,True,False,False
2492,1,False,True,False,False
2493,1,False,True,False,False
2494,3,False,False,False,True
2495,1,False,True,False,False
2496,2,False,False,True,False
2497,1,False,True,False,False
2498,1,False,True,False,False
2499,1,False,True,False,False
2500,1,False,True,False,False
2501,1,False,True,False,False
2502,1,False,True,False,False
2503,2,False,False,True,False
2504,3,False,False,False,True
2505,1,False,True,False,False
2506,2,False,False,True,False
2507,1,False,True,False,False
2508,1,False,True,False,False
2509,3,False,False,False,True
2510,1,False,True,False,False
2511,1,False,True,False,False
2512,1,False,True,False,False
2513,3,False,False,False,True
2514,1,False,True,False,False
2515,3,False,False,False,True
2516,1,False,True,False,False
2517,1,False,True,False,False
2518,1,False,True,False,False
2519,1,False,True,False,False
2520,1,False,True,False,False
2521,1,False,True,False,False
2522,1,False,True,False,False
2523,2,False,False,True,False
2524,1,False,True,False,False
2525,1,False,True,False,False
2526,1,False,True,False,False
2527,0,True,False,False,False
2528,1,False,True,False,False
2529,3,False,False,False,True
2530,1,False,True,False,False
2531,1,False,True,False,False
2532,1,False,True,False,False
2533,1,False,True,False,False
2534,1,False,True,False,False
2535,3,False,False,False,True
2536,3,False,False,False,True
2537,2,False,False,True,False
2538,1,False,True,False,False
2539,3,False,False,False,True
2540,1,False,True,False,False
2541,1,False,True,False,False
2542,1,False,True,False,False
2543,1,False,True,False,False
2544,3,False,False,False,True
2545,3,False,False,False,True
2546,3,False,False,False,True
2547,1,False,True,False,False
2548,1,False,True,False,False
2549,3,False,False,False,True
2550,2,False,False,True,False
2551,1,False,True,False,False
2552,3,False,False,False,True
2553,1,False,True,False,False
2554,1,False,True,False,False
2555,1,False,True,False,False
2556,1,False,True,False,False
2557,1,False,True,False,False
2558,1,False,True,False,False
2559,3,False,False,False,True
2560,1,False,True,False,False
2561,1,False,True,False,False
2562,1,False,True,False,False
2563,2,False,False,True,False
2564,3,False,False,False,True
2565,1,False,True,False,False
2566,1,False,True,False,False
2567,2,False,False,True,False
2568,1,False,True,False,False
2569,1,False,True,False,False
2570,3,False,False,False,True
2571,3,False,False,False,True
2572,3,False,False,False,True
2573,3,False,False,False,True
2574,2,False,False,True,False
2575,3,False,False,False,True
2576,3,False,False,False,True
2577,1,False,True,False,False
2578,3,False,False,False,True
2579,1,False,True,False,False
2580,1,False,True,False,False
2581,1,False,True,False,False
2582,1,False,True,False,False
2583,1,False,True,False,False
2584,1,False,True,False,False
2585,1,False,True,False,False
2586,1,False,True,False,False
2587,2,False,False,True,False
2588,1,False,True,False,False
2589,1,False,True,False,False
2590,1,False,True,False,False
2591,0,True,False,False,False
2592,2,False,False,True,False
2593,3,False,False,False,True
2594,1,False,True,False,False
2595,1,False,True,False,False
2596,1,False,True,False,False
2597,3,False,False,False,True
2598,1,False,True,False,False
2599,1,False,True,False,False
2600,3,False,False,False,True
2601,1,False,True,False,False
2602,3,False,False,False,True
2603,1,False,True,False,False
2604,1,False,True,False,False
2605,3,False,False,False,True
2606,1,False,True,False,False
2607,1,False,True,False,False
2608,3,False,False,False,True
2609,3,False,False,False,True
2610,1,False,True,False,False
2611,1,False,True,False,False
2612,1,False,True,False,False
2613,1,False,True,False,False
2614,1,False,True,False,False
2615,3,False,False,False,True
2616,3,False,False,False,True
2617,1,False,True,False,False
2618,1,False,True,False,False
2619,1,False,True,False,False
2620,3,False,False,False,True
2621,3,False,False,False,True
2622,1,False,True,False,False
2623,1,False,True,False,False
2624,1,False,True,False,False
2625,1,False,True,False,False
2626,3,False,False,False,True
2627,2,False,False,True,False
2628,1,False,True,False,False
2629,1,False,True,False,False
2630,1,False,True,False,False
2631,1,False,True,False,False
2632,3,False,False,False,True
2633,1,False,True,False,False
2634,3,False,False,False,False
2635,2,False,False,True,False
2636,1,False,True,False,False
2637,2,False,False,True,False
2638,3,False,False,False,False
2639,1,False,True,False,False
2640,1,False,True,False,False
2641,1,False,True,False,False
2642,1,False,True,False,False
2643,3,False,False,False,True
2644,1,False,True,False,False
2645,1,False,True,False,False
2646,1,False,True,False,False
2647,2,False,False,True,False
2648,3,False,False,False,True
2649,1,False,True,False,False
2650,1,False,True,False,False
2651,3,False,False,False,True
2652,1,False,True,False,False
2653,1,False,True,False,False
2654,2,False,False,True,False
2655,1,False,True,False,False
2656,1,False,True,False,False
2657,3,False,False,False,True
2658,1,False,True,False,False
2659,1,False,True,False,False
2660,1,False,True,False,False
2661,1,False,True,False,False
2662,3,False,False,False,True
2663,1,False,True,False,False
2664,1,False,True,False,False
2665,1,False,True,False,False
2666,1,False,True,False,False
2667,1,False,True,False,False
2668,3,False,False,False,True
2669,1,False,True,False,False
2670,3,False,False,False,True
2671,2,False,False,True,False
2672,3,False,False,False,True
2673,3,False,False,False,True
2674,1,False,True,False,False
2675,3,False,False,False,True
2676,3,False,False,False,True
2677,1,False,True,False,False
2678,2,False,False,True,False
2679,3,False,False,False,True
2680,3,False,False,False,True
2681,3,False,False,False,True
2682,1,False,True,False,False
2683,1,False,True,False,False
2684,3,False,False,False,True
2685,3,False,False,False,True
2686,3,False,False,False,True
2687,1,False,True,False,False
2688,1,False,True,False,False
2689,1,False,True,False,False
2690,1,False,True,False,False
2691,1,False,True,False,False
2692,1,False,True,False,False
2693,1,False,True,False,False
2694,1,False,True,False,False
2695,1,False,True,False,False
2696,1,False,True,False,False
2697,2,False,False,True,False
2698,2,False,False,True,False
2699,1,False,True,False,False
2700,1,False,True,False,False
2701,1,False,True,False,False
2702,3,False,False,False,True
2703,3,False,False,False,True
2704,3,False,False,False,True
2705,1,False,True,False,False
2706,2,False,False,True,False
2707,3,False,False,False,True
2708,1,False,True,False,False
2709,3,False,False,False,True
2710,1,False,True,False,False
2711,1,False,True,False,False
2712,1,False,True,False,False
2713,3,False,False,False,True
2714,1,False,True,False,False
2715,1,False,True,False,False
2716,1,False,True,False,False
2717,1,False,True,False,False
2718,1,False,True,False,False
2719,2,False,False,True,False
2720,1,False,True,False,False
2721,2,False,False,True,False
2722,3,False,False,False,True
2723,3,False,False,False,True
2724,3,False,False,False,True
2725,1,False,True,False,False
2726,1,False,True,False,False
2727,3,False,False,False,True
2728,1,False,True,False,False
2729,1,False,True,False,False
2730,3,False,False,False,True
2731,1,False,True,False,False
2732,1,False,True,False,False
2733,2,False,False,True,False
2734,3,False,False,False,True
2735,3,False,False,False,True
2736,3,False,False,False,True
2737,2,False,False,True,False
2738,3,False,False,False,True
2739,3,False,False,False,True
2740,1,False,True,False,False
2741,3,False,False,False,True
2742,1,False,True,False,False
2743,2,False,False,True,False
2744,3,False,False,False,True
2745,1,False,True,False,False
2746,3,False,False,False,True
2747,1,False,True,False,False
2748,2,False,False,False,False
2749,1,False,True,False,False
2750,1,False,True,False,False
2751,1,False,True,False,False
2752,3,False,False,False,True
2753,3,False,False,False,True
2754,3,False,False,False,True
2755,1,False,True,False,False
2756,3,False,False,False,True
2757,2,False,False,True,False
2758,3,False,False,False,True
2759,1,False,True,False,False
2760,1,False,True,False,False
2761,1,False,True,False,False
2762,3,False,False,False,True
2763,1,False,True,False,False
2764,3,False,False,False,True
2765,3,False,False,False,True
2766,3,False,False,False,True
2767,1,False,True,False,False
2768,3,False,False,False,True
2769,3,False,False,False,True
2770,3,False,False,False,True
2771,1,False,True,False,False
2772,3,False,False,False,True
2773,2,False,False,True,False
2774,1,False,True,False,False
2775,1,False,True,False,False
2776,2,False,False,True,False
2777,3,False,False,False,True
2778,3,False,False,False,True
2779,1,False,True,False,False
2780,2,False,False,True,False
2781,2,False,False,True,False
2782,1,False,True,False,False
2783,1,False,True,False,False
2784,1,False,True,False,False
2785,1,False,True,False,False
2786,2,False,False,True,False
2787,2,False,False,True,False
2788,1,False,True,False,False
2789,3,False,False,False,True
2790,2,False,False,True,False
2791,1,False,True,False,False
2792,1,False,True,False,False
2793,1,False,True,False,False
2794,3,False,False,False,True
2795,3,False,False,False,True
2796,3,False,False,False,True
2797,1,False,True,False,False
2798,3,False,False,False,True
2799,1,False,True,False,False
2800,1,False,True,False,False
2801,1,False,True,False,False
2802,3,False,False,False,True
2803,3,False,False,False,True
2804,3,False,False,False,True
2805,1,False,True,False,False
2806,2,False,False,True,False
2807,2,False,False,True,False
2808,1,False,True,False,False
2809,3,False,False,False,True
2810,1,False,True,False,False
2811,1,False,True,False,False
2812,1,False,True,False,False
2813,1,False,True,False,False
2814,2,False,False,True,False
2815,1,False,True,False,False
2816,1,False,True,False,False
2817,3,False,False,False,True
2818,1,False,True,False,False
2819,3,False,False,False,True
2820,3,False,False,False,True
2821,3,False,False,False,True
2822,1,False,True,False,False
2823,1,False,True,False,False
2824,3,False,False,False,True
2825,3,False,False,False,False
2826,3,False,False,False,True
2827,1,False,True,False,False
2828,3,False,False,False,True
2829,1,False,True,False,False
2830,1,False,True,False,False
2831,1,False,True,False,False
2832,2,False,False,True,False
2833,3,False,False,False,True
2834,2,False,False,True,False
2835,2,False,False,True,False
2836,3,False,False,False,True
2837,1,False,True,False,False
2838,3,False,False,False,True
2839,1,False,True,False,False
2840,1,False,True,False,False
2841,3,False,False,False,True
2842,3,False,False,False,True
2843,3,False,False,False,True
2844,3,False,False,False,True
2845,2,False,False,True,False
2846,2,False,False,True,False
2847,1,False,True,False,False
2848,1,False,True,False,False
2849,2,False,False,True,False
2850,3,False,False,False,True
2851,3,False,False,False,True
2852,3,False,False,False,True
2853,2,False,False,True,False
2854,1,False,True,False,False
2855,1,False,True,False,False
2856,3,False,False,False,True
2857,3,False,False,False,True
2858,1,False,True,False,False
2859,1,False,True,False,False
2860,3,False,False,False,True
2861,3,False,False,False,True
2862,3,False,False,False,True
2863,3,False,False,False,True
2864,3,False,False,False,True
2865,2,False,False,True,False
2866,3,False,False,False,True
2867,2,False,False,True,False
2868,1,False,True,False,False
2869,1,False,True,False,False
2870,1,False,True,False,False
2871,3,False,False,False,True
2872,2,False,False,True,False
2873,2,False,False,True,False
2874,3,False,False,False,True
2875,2,False,False,True,False
2876,3,False,False,False,True
2877,3,False,False,False,True
2878,2,False,False,True,False
2879,1,False,True,False,False
2880,2,False,False,True,False
2881,2,False,False,True,False
2882,3,False,False,False,True
2883,1,False,True,False,False
2884,3,False,False,False,True
2885,3,False,False,False,True
2886,1,False,True,False,False
2887,3,False,False,False,True
2888,1,False,True,False,False
2889,3,False,False,False,True
2890,1,False,True,False,False
2891,1,False,True,False,False
2892,3,False,False,False,True
2893,3,False,False,False,True
2894,3,False,False,False,True
2895,1,False,True,False,False
2896,1,False,True,False,False
2897,2,False,False,True,False
2898,3,False,False,False,True
2899,1,False,True,False,False
2900,1,False,True,False,False
2901,2,False,False,True,False
2902,1,False,True,False,False
2903,1,False,True,False,False
2904,1,False,True,False,False
2905,1,False,True,False,False
2906,1,False,True,False,False
2907,1,False,True,False,False
2908,3,False,False,False,True
2909,2,False,False,True,False
2910,1,False,True,False,False
2911,2,False,False,True,False
2912,1,False,True,False,False
2913,1,False,True,False,False
2914,1,False,True,False,False
2915,1,False,True,False,False
2916,1,False,True,False,False
2917,3,False,False,False,True
2918,1,False,True,False,False
2919,3,False,False,False,True
2920,1,False,True,False,False
2921,1,False,True,False,False
2922,1,False,True,False,False
2923,3,False,False,False,True
2924,1,False,True,False,False
2925,1,False,True,False,False
2926,1,False,True,False,False
2927,2,False,False,True,False
2928,1,False,True,False,False
2929,1,False,True,False,False
2930,1,False,True,False,False
2931,1,False,True,False,False
2932,1,False,True,False,False
2933,3,False,False,False,True
2934,2,False,False,True,False
2935,1,False,True,False,False
2936,3,False,False,False,True
2937,1,False,True,False,False
2938,3,False,False,False,True
2939,3,False,False,False,True
2940,2,False,False,True,False
2941,1,False,True,False,False
2942,2,False,False,True,False
2943,3,False,False,False,True
2944,1,False,True,False,False
2945,1,False,True,False,False
2946,1,False,True,False,False
2947,1,False,True,False,False
2948,3,False,False,False,True
2949,1,False,True,False,False
2950,1,False,True,False,False
2951,3,False,False,False,True
2952,1,False,True,False,False
2953,3,False,False,False,True
2954,1,False,True,False,False
2955,1,False,True,False,False
2956,1,False,True,False,False
2957,3,False,False,False,True
2958,1,False,True,False,False
2959,1,False,True,False,False
2960,2,False,False,True,False
2961,1,False,True,False,False
2962,1,False,True,False,False
2963,1,False,True,False,False
2964,1,False,True,False,False
2965,1,False,True,False,False
2966,3,False,False,False,True
2967,3,False,False,False,True
2968,3,False,False,False,True
2969,1,False,True,False,False
2970,3,False,False,False,True
2971,2,False,False,True,False
2972,1,False,True,False,False
2973,3,False,False,False,True
2974,1,False,True,False,False
2975,3,False,False,False,True
2976,3,False,False,False,True
2977,2,False,False,True,False
2978,2,False,False,True,False
2979,1,False,True,False,False
2980,3,False,False,False,True
2981,3,False,False,False,True
2982,1,False,True,False,False
2983,3,False,False,False,True
2984,3,False,False,False,True
2985,1,False,True,False,False
2986,2,False,False,True,False
2987,3,False,False,False,True
2988,3,False,False,False,True
2989,3,False,False,False,True
2990,1,False,True,False,False
2991,3,False,False,False,True
2992,3,False,False,False,True
2993,1,False,True,False,False
2994,2,False,False,True,False
2995,1,False,True,False,False
2996,1,False,True,False,False
2997,1,False,True,False,False
2998,1,False,True,False,False
2999,1,False,True,False,False
3000,3,False,False,False,True
3001,3,False,False,False,True
3002,1,False,True,False,False
3003,1,False,True,False,False
3004,3,False,False,False,True
3005,3,False,False,False,True
3006,1,False,True,False,False
3007,3,False,False,False,True
3008,2,False,False,True,False
3009,1,False,True,False,False
3010,1,False,True,False,False
3011,3,False,False,False,True
3012,3,False,False,False,True
3013,3,False,False,False,True
3014,3,False,False,False,True
3015,2,False,False,True,False
3016,1,False,True,False,False
3017,1,False,True,False,False
3018,2,False,False,True,False
3019,1,False,True,False,False
3020,1,False,True,False,False
3021,1,False,False,False,False
3022,1,False,True,False,False
3023,1,False,True,False,False
3024,1,False,True,False,False
3025,3,False,False,False,True
3026,3,False,False,False,True
3027,3,False,False,False,True
3028,3,False,False,False,True
3029,1,False,True,False,False
3030,1,False,True,False,False
3031,3,False,False,False,True
3032,1,False,True,False,False
3033,2,False,False,True,False
3034,3,False,False,False,True
3035,1,False,True,False,False
3036,3,False,False,False,True
3037,1,False,True,False,False
3038,2,False,False,True,False
3039,3,False,False,False,True
3040,1,False,True,False,False
3041,3,False,False,False,True
3042,3,False,False,False,True
3043,3,False,False,False,True
3044,0,True,False,False,False
3045,1,False,True,False,False
3046,2,False,False,True,False
3047,1,False,True,False,False
3048,1,False,True,False,False
3049,1,False,True,False,False
3050,1,False,True,False,False
3051,1,False,True,False,False
3052,1,False,True,False,False
3053,2,False,False,True,False
3054,1,False,True,False,False
3055,2,False,False,True,False
3056,1,False,True,False,False
3057,3,False,False,False,True
3058,3,False,False,False,True
3059,3,False,False,False,True
3060,1,False,True,False,False
3061,1,False,True,False,False
3062,3,False,False,False,True
3063,1,False,True,False,False
3064,2,False,False,True,False
3065,2,False,False,True,False
3066,2,False,False,True,False
3067,3,False,False,False,True
3068,1,False,True,False,False
3069,3,False,False,False,True
3070,1,False,True,False,False
3071,2,False,False,True,False
3072,1,False,True,False,False
3073,1,False,True,False,False
3074,3,False,False,False,False
3075,2,False,False,True,False
3076,3,False,False,False,True
3077,1,False,True,False,False
3078,3,False,False,False,True
3079,1,False,True,False,False
3080,3,False,False,False,True
3081,1,False,True,False,False
3082,1,False,True,False,False
3083,1,False,True,False,False
3084,1,False,True,False,False
3085,1,False,True,False,False
3086,2,False,False,True,False
3087,1,False,True,False,False
3088,3,False,False,False,True
3089,1,False,True,False,False
3090,3,False,False,False,True
3091,3,False,False,False,True
3092,1,False,True,False,False
3093,3,False,False,False,True
3094,2,False,False,True,False
3095,1,False,True,False,False
3096,2,False,False,True,False
3097,1,False,True,False,False
3098,1,False,True,False,False
3099,2,False,False,True,False
3100,2,False,False,True,False
3101,3,False,False,False,True
3102,3,False,False,False,True
3103,1,False,True,False,False
3104,1,False,True,False,False
3105,1,False,True,False,False
3106,2,False,False,True,False
3107,1,False,True,False,False
3108,1,False,True,False,False
3109,1,False,True,False,False
3110,1,False,True,False,False
3111,1,False,True,False,False
3112,2,False,False,True,False
3113,3,False,False,False,True
3114,1,False,True,False,False
3115,1,False,True,False,False
3116,1,False,True,False,False
3117,1,False,True,False,False
3118,3,False,False,False,True
3119,2,False,False,True,False
3120,1,False,True,False,False
3121,2,False,False,True,False
3122,3,False,False,False,True
3123,3,False,False,False,True
3124,1,False,True,False,False
3125,1,False,True,False,False
3126,3,False,False,False,True
3127,3,False,False,False,True
3128,3,False,False,False,True
3129,3,False,False,False,True
3130,1,False,True,False,False
3131,1,False,True,False,False
3132,2,False,False,True,False
3133,3,False,False,False,True
3134,1,False,True,False,False
3135,3,False,False,False,True
3136,1,False,True,False,False
3137,3,False,False,False,True
3138,2,False,False,True,False
3139,2,False,False,True,False
3140,1,False,True,False,False
3141,3,False,False,False,True
3142,3,False,False,False,True
3143,3,False,False,False,True
3144,1,False,True,False,False
3145,1,False,True,False,False
3146,0,True,False,False,False
3147,1,False,True,False,False
3148,3,False,False,False,True
3149,3,False,False,False,True
3150,3,False,False,False,True
3151,1,False,True,False,False
3152,3,False,False,False,True
3153,3,False,False,False,True
3154,2,False,False,True,False
3155,3,False,False,False,True
3156,1,False,True,False,False
3157,3,False,False,False,True
3158,3,False,False,False,True
3159,1,False,True,False,False
3160,1,False,True,False,False
3161,3,False,False,False,True
3162,1,False,True,False,False
3163,1,False,True,False,False
3164,3,False,False,False,True
3165,2,False,False,True,False
3166,1,False,True,False,False
3167,1,False,True,False,False
3168,3,False,False,False,True
3169,3,False,False,False,True
3170,3,False,False,False,True
3171,2,False,False,True,False
3172,1,False,True,False,False
3173,1,False,True,False,False
3174,3,False,False,False,True
3175,3,False,False,False,True
3176,3,False,False,False,True
3177,1,False,True,False,False
3178,3,False,False,False,True
3179,3,False,False,False,True
3180,3,False,False,False,True
3181,1,False,True,False,False
3182,1,False,True,False,False
3183,3,False,False,False,True
3184,3,False,False,False,True
3185,1,False,True,False,False
3186,1,False,True,False,False
3187,1,False,True,False,False
3188,1,False,True,False,False
3189,3,False,False,False,True
3190,1,False,True,False,False
3191,3,False,False,False,True
3192,3,False,False,False,True
3193,1,False,True,False,False
3194,1,False,True,False,False
3195,2,False,False,True,False
3196,2,False,False,True,False
3197,0,True,False,False,False
3198,3,False,False,False,True
3199,2,False,False,True,False
3200,1,False,True,False,False
3201,1,False,True,False,False
3202,3,False,False,False,True
3203,3,False,False,False,True
3204,2,False,False,True,False
3205,0,True,False,False,False
3206,3,False,False,False,True
3207,1,False,True,False,False
3208,2,False,False,True,False
3209,3,False,False,False,True
3210,1,False,True,False,False
3211,2,False,False,True,False
3212,3,False,False,False,True
3213,2,False,False,True,False
3214,3,False,False,False,True
3215,3,False,False,False,True
3216,3,False,False,False,True
3217,2,False,False,True,False
3218,1,False,True,False,False
3219,1,False,True,False,False
3220,1,False,True,False,False
3221,1,False,True,False,False
3222,3,False,False,False,True
3223,2,False,False,True,False
3224,1,False,True,False,False
3225,3,False,False,False,True
3226,1,False,True,False,False
3227,1,False,True,False,False
3228,1,False,True,False,False
3229,1,False,True,False,False
3230,3,False,False,False,True
3231,1,False,True,False,False
3232,1,False,True,False,False
3233,1,False,True,False,False
3234,2,False,False,True,False
3235,1,False,False,False,False
3236,1,False,True,False,False
3237,1,False,True,False,False
3238,1,False,True,False,False
3239,2,False,False,True,False
3240,3,False,False,False,True
3241,1,False,True,False,False
3242,3,False,False,False,True
3243,3,False,False,False,True
3244,2,False,False,True,False
3245,1,False,True,False,False
3246,3,False,False,False,True
3247,3,False,False,False,True
3248,3,False,False,False,True
3249,1,False,True,False,False
3250,1,False,True,False,False
3251,3,False,False,False,True
3252,1,False,True,False,False
3253,2,False,False,True,False
3254,1,False,True,False,False
3255,1,False,True,False,False
3256,2,False,False,True,False
3257,1,False,True,False,False
3258,3,False,False,False,True
3259,1,False,True,False,False
3260,1,False,True,False,False
3261,1,False,True,False,False
3262,1,False,True,False,False
3263,3,False,False,False,True
3264,1,False,True,False,False
3265,1,False,True,False,False
3266,1,False,True,False,False
3267,3,False,False,False,True
3268,3,False,False,False,True
3269,1,False,True,False,False
3270,3,False,False,False,True
3271,3,False,False,False,True
3272,3,False,False,False,True
3273,2,False,False,True,False
3274,1,False,True,False,False
3275,2,False,False,True,False
3276,3,False,False,False,False
3277,1,False,True,False,False
3278,3,False,False,False,True
3279,3,False,False,False,True
3280,1,False,True,False,False
3281,1,False,True,False,False
3282,3,False,False,False,True
3283,2,False,False,True,False
3284,3,False,False,False,True
3285,1,False,True,False,False
3286,3,False,False,False,True
3287,3,False,False,False,True
3288,1,False,True,False,False
3289,1,False,True,False,False
3290,3,False,False,False,True
3291,1,False,True,False,False
3292,1,False,True,False,False
3293,3,False,False,False,True
3294,3,False,False,False,True
3295,1,False,True,False,False
3296,2,False,False,True,False
3297,3,False,False,False,True
3298,3,False,False,False,True
3299,1,False,True,False,False
3300,1,False,True,False,False
